file_name,functionVerified,function_name,function_line,error
 unix/utils/fontspec.c, fontspec_copy, fontspec_copy , 18 ,dereference failure: invalid pointer
 unix/utils/fontspec.c, fontspec_deserialise, fontspec_deserialise , 297 ,dereference failure: invalid pointer
 unix/utils/fontspec.c, fontspec_serialise, fontspec_serialise , 124 ,dereference failure: invalid pointer
 unix/utils/filename.c, filename_from_str, filename_from_str , 13 ,dereference failure: invalid pointer
 unix/utils/filename.c, filename_to_str, filename_to_str , 24 ,dereference failure: invalid pointer
 utils/cert-expr.c, cert_expr_builder_free, cert_expr_builder_free , 638 ,dereference failure: invalid pointer
 utils/cert-expr.c, cert_expr_builder_new, cert_expr_builder_new , 631 ,dereference failure: invalid pointer
 utils/cert-expr.c, error, error , 359 ,dereference failure: invalid pointer
 utils/cert-expr.c, exprnode_new, exprnode_new , 307 ,dereference failure: invalid pointer
 utils/cert-expr.c, lex, lex , 267 ,dereference failure: invalid pointer
 utils/cert-expr.c, parse_atom, parse_atom , 385 ,dereference failure: invalid pointer
 utils/tempseat.c, is_tempseat, is_tempseat , 366 ,dereference failure: invalid pointer
 utils/tempseat.c, tempseat_echoedit_update, tempseat_echoedit_update , 106 ,dereference failure: invalid pointer
 utils/tempseat.c, tempseat_get_windowid, tempseat_get_windowid , 161 ,dereference failure: invalid pointer
 utils/tempseat.c, tempseat_has_mixed_input_stream, tempseat_has_mixed_input_stream , 204 ,dereference failure: invalid pointer
 utils/tempseat.c, tempseat_interactive, tempseat_interactive , 186 ,dereference failure: invalid pointer
 utils/tempseat.c, tempseat_is_utf8, tempseat_is_utf8 , 149 ,dereference failure: invalid pointer
 utils/tempseat.c, tempseat_new, tempseat_new , 355 ,dereference failure: invalid pointer
 utils/tempseat.c, tempseat_notify_session_started, tempseat_notify_session_started , 82 ,dereference failure: invalid pointer
 utils/tempseat.c, tempseat_prompt_descriptions, tempseat_prompt_descriptions , 215 ,dereference failure: invalid pointer
 utils/tempseat.c, tempseat_set_trust_status, tempseat_set_trust_status , 114 ,dereference failure: invalid pointer
 utils/tempseat.c, tempseat_stripctrl_new, tempseat_stripctrl_new , 174 ,dereference failure: invalid pointer
 utils/tempseat.c, tempseat_verbose, tempseat_verbose , 180 ,dereference failure: invalid pointer
 utils/wildcard.c, wc_match, wc_match_inner , 221 ,dereference failure: invalid pointer
 utils/wildcard.c, wc_match_fragment, wc_match_fragment , 111 ,Same object violation
 utils/wildcard.c, wc_unescape, wc_unescape , 328 ,dereference failure: invalid pointer
 utils/log_proxy_stderr.c, psb_init, psb_init , 9 ,dereference failure: invalid pointer
 utils/sessprep.c, prepare_session, prepare_session , 67 ,dereference failure: invalid pointer
 utils/marshal.c, BinarySink_put_asciz, BinarySink_put_asciz , 90 ,dereference failure: invalid pointer
 utils/marshal.c, BinarySink_put_data, BinarySink_put_data , 11 ,dereference failure: invalid pointer
 utils/marshal.c, BinarySource_get_chars, BinarySource_get_chars_internal , 244 ,dereference failure: invalid pointer
 utils/marshal.c, BinarySource_get_chomped_line, BinarySource_get_chomped_line , 269 ,dereference failure: invalid pointer
 utils/marshal.c, bufchain_sink_init, bufchain_sink_init , 336 ,dereference failure: invalid pointer
 utils/marshal.c, bufchain_sink_write, bufchain_sink_write , 331 ,dereference failure: invalid pointer
 utils/marshal.c, stdio_sink_write, stdio_sink_write , 319 ,dereference failure: invalid pointer
 utils/prompts.c, free_prompts, free_prompts , 60 ,dereference failure: invalid pointer
 utils/prompts.c, prompt_set_result, prompt_set_result , 36 ,dereference failure: invalid pointer
 utils/strbuf.c, strbuf_to_str, strbuf_to_str , 99 ,dereference failure: invalid pointer
 utils/memory.c, saferealloc, saferealloc , 62 ,dereference failure: invalid pointer freed
 utils/conf.c, conf_cmp, conf_cmp , 91 ,array bounds violated: array `subkeytypes' lower bound
 utils/conf.c, conf_copy, copy_key , 146 ,array bounds violated: array `subkeytypes' lower bound
 utils/conf.c, conf_deserialise, conf_deserialise , 560 ,array bounds violated: array `subkeytypes' lower bound
 utils/conf.c, conf_serialise, conf_serialise , 512 ,array bounds violated: array `subkeytypes' lower bound
 utils/conf.c, copy_value, copy_value , 184 ,dereference failure: invalid pointer
 utils/bufchain.c, bufchain_prefix, bufchain_prefix , 125 ,dereference failure: invalid pointer
 utils/dup_wc_to_mb.c, dup_wc_to_mb, dup_wc_to_mb_c , 26 ,dereference failure: invalid pointer
 utils/parse_blocksize.c, parse_blocksize, parse_blocksize , 25 ,dereference failure: invalid pointer
 utils/memxor.c, memxor, memxor , 23 ,dereference failure: invalid pointer
 utils/tree234.c, addpos234, addpos234 , 475 ,dereference failure: invalid pointer
 utils/tree234.c, countnode234, countnode234 , 103 ,dereference failure: invalid pointer
 utils/tree234.c, del234, findrelpos234 , 539 ,dereference failure: invalid pointer
 utils/tree234.c, delpos234, delpos234 , 1029 ,dereference failure: invalid pointer
 utils/tree234.c, delpos234_internal, delpos234_internal , 709 ,dereference failure: invalid pointer
 utils/tree234.c, elements234, elements234 , 117 ,dereference failure: invalid pointer
 utils/tree234.c, findrel234, search234_start , 616 ,dereference failure: invalid pointer
 utils/tree234.c, search234_step, search234_step , 623 ,dereference failure: invalid pointer
 utils/ptrlen.c, ptrlen_endswith, memcmp , 310 ,dereference failure: invalid pointer
 utils/stripctrl.c, stripctrl_ctrlchar_ok, stripctrl_ctrlchar_ok , 131 ,dereference failure: invalid pointer
 utils/stripctrl.c, stripctrl_locale_BinarySink_write, stripctrl_locale_BinarySink_write , 315 ,dereference failure: invalid pointer
 utils/stripctrl.c, stripctrl_new, stripctrl_new_common , 56 ,dereference failure: invalid pointer
 utils/stripctrl.c, stripctrl_term_put_wc, stripctrl_term_put_wc , 188 ,dereference failure: invalid pointer
 utils/key_components.c, key_components_add_copy, key_components_add_mp , 48 ,dereference failure: invalid pointer
 utils/key_components.c, key_components_new, key_components_new , 7 ,dereference failure: invalid pointer
 proxy/telnet.c, proxy_telnet_new, proxy_telnet_new , 203 ,dereference failure: invalid pointer
 proxy/local.c, local_proxy_opener, interactor_logpolicy , 722 ,dereference failure: invalid pointer
 proxy/local.c, local_proxy_opener_free, local_proxy_opener_free , 55 ,dereference failure: invalid pointer
 proxy/local.c, local_proxy_opener_get_seat, local_proxy_opener_get_seat , 81 ,dereference failure: invalid pointer
 proxy/local.c, local_proxy_opener_logpolicy, local_proxy_opener_logpolicy , 75 ,dereference failure: invalid pointer
 proxy/http.c, get_end_of_header, get_end_of_header , 189 ,dereference failure: invalid pointer
 proxy/http.c, get_separator, get_separator , 230 ,dereference failure: invalid pointer
 proxy/http.c, proxy_http_free, proxy_http_free , 140 ,dereference failure: invalid pointer
 proxy/proxy.c, new_connection, proxy_for_destination , 330 ,dereference failure: invalid pointer
 proxy/proxy.c, plug_proxy_receive, plug_proxy_receive , 258 ,dereference failure: invalid pointer
 proxy/proxy.c, proxy_get_seat, proxy_get_seat , 455 ,dereference failure: invalid pointer
 proxy/proxy.c, proxy_logpolicy, proxy_logpolicy , 449 ,dereference failure: invalid pointer
 proxy/proxy.c, proxy_set_seat, proxy_set_seat , 461 ,dereference failure: invalid pointer
 proxy/proxy.c, sk_proxy_set_frozen, sk_proxy_set_frozen , 148 ,dereference failure: invalid pointer
 proxy/proxy.c, sk_proxy_socket_error, sk_socket_error , 272 ,dereference failure: invalid pointer
 proxy/proxy.c, sk_proxy_write, sk_write , 241 ,dereference failure: invalid pointer
 proxy/proxy.c, sk_proxy_write_eof, sk_write_eof , 245 ,dereference failure: invalid pointer
 proxy/proxy.c, sk_proxy_write_oob, sk_write_oob , 243 ,dereference failure: invalid pointer
 proxy/interactor.c, interactor_return_seat, interactor_get_seat , 724 ,dereference failure: invalid pointer
 proxy/sshproxy.c, sshproxy_banner, seat_banner , 1423 ,dereference failure: invalid pointer
 proxy/sshproxy.c, sshproxy_can_set_trust_status, seat_can_set_trust_status , 1474 ,dereference failure: invalid pointer
 proxy/sshproxy.c, sshproxy_close, backend_free , 816 ,dereference failure: invalid pointer
 proxy/sshproxy.c, sshproxy_confirm_ssh_host_key, seat_confirm_ssh_host_key , 1443 ,dereference failure: invalid pointer
 proxy/sshproxy.c, sshproxy_connection_fatal, sshproxy_connection_fatal , 401 ,dereference failure: invalid pointer
 proxy/sshproxy.c, sshproxy_connection_fatal_callback, plug_closing_error , 255 ,dereference failure: invalid pointer
 proxy/sshproxy.c, sshproxy_eof, sshproxy_eof , 308 ,dereference failure: invalid pointer
 proxy/sshproxy.c, sshproxy_new_connection, sshproxy_new_connection , 574 ,dereference failure: invalid pointer
 proxy/sshproxy.c, sshproxy_prompt_descriptions, seat_prompt_descriptions , 1457 ,dereference failure: invalid pointer
 proxy/sshproxy.c, sshproxy_sent, sshproxy_sent , 316 ,dereference failure: invalid pointer
 proxy/sshproxy.c, sshproxy_set_frozen, sshproxy_set_frozen , 115 ,dereference failure: invalid pointer
 proxy/sshproxy.c, sshproxy_stripctrl_new, seat_stripctrl_new , 1470 ,dereference failure: invalid pointer
 proxy/sshproxy.c, sshproxy_verbose, seat_verbose , 1478 ,dereference failure: invalid pointer
 proxy/sshproxy.c, sshproxy_write_eof, backend_special , 827 ,dereference failure: invalid pointer
 crypto/rsa.c, freersakey, freersapriv , 451 ,dereference failure: invalid pointer
 crypto/rsa.c, rsa2_has_private, rsa2_has_private , 543 ,dereference failure: invalid pointer
 crypto/rsa.c, rsa2_hash_alg_for_flags, rsa2_hash_alg_for_flags , 662 ,dereference failure: invalid pointer
 crypto/rsa.c, rsa2_invalid, rsa2_invalid , 851 ,dereference failure: invalid pointer
 crypto/rsa.c, rsa2_new_priv_openssh, rsa2_new_priv_openssh , 597 ,dereference failure: invalid pointer
 crypto/rsa.c, rsa_privkey_op, rsa_privkey_op , 236 ,dereference failure: invalid pointer
 crypto/rsa.c, rsa_ssh1_fingerprint, rsa_ssh1_fingerprint , 322 ,dereference failure: invalid pointer
 crypto/rsa.c, rsa_ssh1_private_blob_agent, rsa_ssh1_public_blob , 410 ,dereference failure: invalid pointer
 crypto/rsa.c, rsa_verify, rsa_verify , 364 ,dereference failure: invalid pointer
 crypto/rsa.c, ssh_rsa_alternate_ssh_id, ssh_rsa_alternate_ssh_id , 875 ,dereference failure: invalid pointer
 crypto/rsa.c, ssh_rsakex_klen, ssh_rsakex_klen , 944 ,dereference failure: invalid pointer
 crypto/openssh-certs.c, opensshcert_alg_desc, opensshcert_alg_desc , 918 ,dereference failure: invalid pointer
 crypto/openssh-certs.c, opensshcert_ca_pub_key, ssh_key_new_pub , 894 ,dereference failure: invalid pointer
 crypto/openssh-certs.c, opensshcert_cert_id_string, opensshcert_cert_id_string , 566 ,dereference failure: invalid pointer
 crypto/openssh-certs.c, opensshcert_has_private, opensshcert_has_private , 572 ,dereference failure: invalid pointer
 crypto/openssh-certs.c, opensshcert_openssh_blob, opensshcert_openssh_blob , 538 ,dereference failure: invalid pointer
 crypto/openssh-certs.c, opensshcert_private_blob, opensshcert_private_blob , 532 ,dereference failure: invalid pointer
 crypto/openssh-certs.c, opensshcert_pubkey_bits, opensshcert_pubkey_bits , 890 ,dereference failure: invalid pointer
 crypto/openssh-certs.c, opensshcert_sign, opensshcert_sign , 1159 ,dereference failure: invalid pointer
 crypto/openssh-certs.c, opensshcert_supported_flags, opensshcert_supported_flags , 899 ,dereference failure: invalid pointer
 crypto/openssh-certs.c, opensshcert_variable_size, opensshcert_variable_size , 926 ,dereference failure: invalid pointer
 crypto/openssh-certs.c, opensshcert_verify, opensshcert_verify , 1152 ,dereference failure: invalid pointer
 crypto/blowfish.c, blowfish_decrypt, blowfish_decrypt , 299 ,dereference failure: invalid pointer
 crypto/blowfish.c, blowfish_encrypt, blowfish_encrypt , 266 ,dereference failure: invalid pointer
 crypto/blowfish.c, blowfish_expandkey, blowfish_expandkey , 498 ,dereference failure: invalid pointer
 crypto/blowfish.c, blowfish_initkey, blowfish_initkey , 463 ,dereference failure: invalid pointer
 crypto/blowfish.c, blowfish_new, blowfish_new , 591 ,dereference failure: invalid pointer
 crypto/blowfish.c, blowfish_ssh_setkey, blowfish_ssh_setkey , 605 ,dereference failure: invalid pointer
 crypto/pubkey-pem.c, des3_pubkey_ossh_cipher, ssh_cipher_setiv , 688 ,dereference failure: invalid pointer
 crypto/ntru.c, ntru_confirmation_hash, ssh_hash_new , 785 ,dereference failure: invalid pointer
 crypto/ntru.c, ntru_decode_ciphertext, ntru_decode_ciphertext , 1318 ,dereference failure: invalid pointer
 crypto/ntru.c, ntru_decode_pubkey, ntru_encode_pubkey_schedule , 1200 ,dereference failure: invalid pointer
 crypto/ntru.c, ntru_encode, ntru_encode , 739 ,dereference failure: invalid pointer
 crypto/ntru.c, ntru_encode_ciphertext, ntru_bias , 164 ,dereference failure: invalid pointer
 crypto/ntru.c, ntru_encode_ciphertext_schedule, ntru_encode_ciphertext_schedule , 1283 ,dereference failure: invalid pointer
 crypto/ntru.c, ntru_encode_plaintext, ntru_encode_plaintext , 1359 ,dereference failure: invalid pointer
 crypto/ntru.c, ntru_encode_schedule, ntru_encode_schedule , 637 ,dereference failure: invalid pointer
 crypto/ntru.c, ntru_encode_schedule_length, ntru_encode_schedule_length , 718 ,dereference failure: invalid pointer
 crypto/ntru.c, ntru_encode_schedule_nvals, ntru_encode_schedule_nvals , 729 ,dereference failure: invalid pointer
 crypto/ntru.c, ntru_gen_short, ntru_gen_short , 939 ,dereference failure: invalid pointer
 crypto/ntru.c, ntru_keygen, ntru_keygen_attempt , 1019 ,dereference failure: invalid pointer
 crypto/ntru.c, ntru_keypair_p, ntru_keypair_p , 898 ,dereference failure: invalid pointer
 crypto/ntru.c, ntru_normalise, ntru_normalise , 457 ,dereference failure: invalid pointer
 crypto/ntru.c, sched_append, sched_append , 612 ,division by zero
 crypto/ntru.c, ssh_ntru_client_free, ecdh_key_free , 987 ,dereference failure: invalid pointer
 crypto/ntru.c, ssh_ntru_client_getpublic, ssh_ntru_client_getpublic , 1563 ,dereference failure: invalid pointer
 crypto/ntru.c, ssh_ntru_client_new, ssh_ntru_client_new , 1537 ,dereference failure: invalid pointer
 crypto/ntru.c, ssh_ntru_server_free, ssh_ntru_server_free , 1731 ,dereference failure: invalid pointer
 crypto/ntru.c, ssh_ntru_server_getpublic, ecdh_key_getpublic , 989 ,dereference failure: invalid pointer
 crypto/ntru.c, ssh_ntru_server_new, ssh_ntru_server_new , 1716 ,dereference failure: invalid pointer
 crypto/sha512-sw.c, sha512_sw_block, GET_64BIT_MSB_FIRST , 383 ,dereference failure: invalid pointer
 crypto/sha512-sw.c, sha512_sw_round, sha512_sw_round , 54 ,array bounds violated: array `sha512_round_constants' upper bound
 crypto/sha256-sw.c, sha256_sw_new, sha256_sw_new , 107 ,dereference failure: invalid pointer
 crypto/diffie-hellman.c, dh_cleanup, dh_cleanup , 365 ,dereference failure: invalid pointer
 crypto/diffie-hellman.c, dh_find_K, dh_find_K , 438 ,dereference failure: invalid pointer
 crypto/diffie-hellman.c, dh_is_gex, dh_is_gex , 323 ,dereference failure: invalid pointer
 crypto/diffie-hellman.c, dh_modulus_bit_size, dh_modulus_bit_size , 357 ,dereference failure: invalid pointer
 crypto/diffie-hellman.c, dh_setup_gex, dh_setup_gex , 346 ,dereference failure: invalid pointer
 crypto/mac_simple.c, mac_simple, ssh2_mac_free , 738 ,dereference failure: invalid pointer
 crypto/arcfour.c, arcfour_block, arcfour_block , 28 ,dereference failure: invalid pointer
 crypto/aesgcm-common.c, aesgcm_set_prefix_lengths, aesgcm_set_prefix_lengths , 6 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_edwards_cond_swap, ecc_edwards_cond_swap , 1022 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_edwards_curve, ecc_edwards_curve , 881 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_edwards_curve_free, ecc_edwards_curve_free , 896 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_edwards_get_affine, ecc_edwards_get_affine , 1168 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_edwards_normalise, ecc_edwards_normalise , 1091 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_edwards_point_copy, ecc_edwards_point_copy , 941 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_edwards_point_copy_into, ecc_edwards_point_copy_into , 933 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_edwards_point_free, ecc_edwards_point_free , 951 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_edwards_point_new, ecc_edwards_point_new , 928 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_edwards_point_new_empty, ecc_edwards_point_new_empty , 908 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_montgomery_cond_swap, ecc_montgomery_cond_swap , 658 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_montgomery_curve, ecc_montgomery_curve , 580 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_montgomery_double, ecc_montgomery_double , 711 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_montgomery_get_affine, ecc_montgomery_get_affine , 832 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_montgomery_is_identity, ecc_montgomery_is_identity , 842 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_montgomery_normalise, ecc_montgomery_normalise , 763 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_montgomery_point_copy, ecc_montgomery_point_copy , 634 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_montgomery_point_free, ecc_montgomery_point_free , 642 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_weierstrass_double, ecc_weierstrass_double , 363 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_weierstrass_epilogue, ecc_weierstrass_epilogue , 226 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_weierstrass_get_affine, ecc_weierstrass_get_affine , 507 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_weierstrass_is_identity, ecc_weierstrass_is_identity , 477 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_weierstrass_normalise, ecc_weierstrass_normalise , 487 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_weierstrass_point_copy, ecc_weierstrass_point_copy , 129 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_weierstrass_point_copy_into, ecc_weierstrass_point_copy_into , 122 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_weierstrass_point_free, ecc_weierstrass_point_free , 138 ,dereference failure: invalid pointer
 crypto/ecc-arithmetic.c, ecc_weierstrass_select_into, ecc_weierstrass_select_into , 379 ,dereference failure: invalid pointer
 crypto/ecc-ssh.c, ec_alg_desc, ec_alg_desc , 1259 ,dereference failure: invalid pointer
 crypto/ecc-ssh.c, ec_alg_oid, ec_alg_oid , 1775 ,dereference failure: invalid pointer
 crypto/ecc-ssh.c, ec_ed_alg_and_curve_by_bits, ec_ed_alg_and_curve_by_bits , 1807 ,dereference failure: invalid pointer
 crypto/ecc-ssh.c, ec_nist_alg_and_curve_by_bits, ec_nist_alg_and_curve_by_bits , 1795 ,dereference failure: invalid pointer
 crypto/ecc-ssh.c, ec_shared_pubkey_bits, ec_shared_pubkey_bits , 954 ,dereference failure: invalid pointer
 crypto/ecc-ssh.c, ecdsa_cache_str, ecdsa_cache_str , 706 ,dereference failure: invalid pointer
 crypto/ecc-ssh.c, ecdsa_has_private, ecdsa_has_private , 796 ,dereference failure: invalid pointer
 crypto/ecc-ssh.c, ecdsa_signing_exponent_from_data, ecdsa_signing_exponent_from_data , 974 ,dereference failure: invalid pointer
 crypto/ecc-ssh.c, eddsa_sign, eddsa_sign , 1176 ,dereference failure: invalid pointer
 crypto/ecc-ssh.c, ssh_ecdhkex_description, ssh_ecdhkex_description , 1618 ,dereference failure: invalid pointer
 crypto/ecc-ssh.c, ssh_ecdhkex_m_free, ssh_ecdhkex_m_free , 1611 ,dereference failure: invalid pointer
 crypto/ecc-ssh.c, ssh_ecdhkex_m_getkey, ssh_ecdhkex_m_getkey , 1554 ,dereference failure: invalid pointer
 crypto/ecc-ssh.c, ssh_ecdhkex_w_free, ssh_ecdhkex_w_free , 1603 ,dereference failure: invalid pointer
 crypto/ecc-ssh.c, ssh_ecdhkex_w_new, ssh_ecdhkex_w_new , 456 ,dereference failure: invalid pointer
 crypto/mac.c, ssh2_mac_generate, ssh2_mac_genresult , 744 ,dereference failure: invalid pointer
 crypto/mac.c, ssh2_mac_prepare, ssh2_mac_start , 742 ,dereference failure: invalid pointer
 crypto/md5.c, md5_do_block, GET_32BIT_LSB_FIRST , 354 ,dereference failure: invalid pointer
 crypto/aesgcm-sw.c, aesgcm_sw_output, aesgcm_sw_output , 137 ,dereference failure: invalid pointer
 crypto/aesgcm-sw.c, aesgcm_sw_setkey_impl, aesgcm_sw_setkey_impl , 83 ,dereference failure: invalid pointer
 crypto/aesgcm-ref-poly.c, aesgcm_ref_poly_coeff, aesgcm_ref_poly_coeff , 260 ,dereference failure: invalid pointer
 crypto/aesgcm-ref-poly.c, aesgcm_ref_poly_output, aesgcm_ref_poly_output , 356 ,dereference failure: invalid pointer
 crypto/aesgcm-ref-poly.c, aesgcm_ref_poly_setkey_impl, aesgcm_ref_poly_setkey_impl , 222 ,dereference failure: invalid pointer
 crypto/hmac.c, hmac_free, ssh_hash_free , 791 ,dereference failure: invalid pointer
 crypto/hmac.c, hmac_genresult, hmac_genresult , 154 ,dereference failure: invalid pointer
 ssh/userauth2-client.c, authplugin_plug_closing, authplugin_plug_closing , 326 ,dereference failure: invalid pointer
 ssh/userauth2-client.c, ssh2_userauth_add_session_id, ssh2_userauth_add_session_id , 2225 ,dereference failure: invalid pointer
 ssh/userauth2-client.c, ssh2_userauth_agent_callback, ssh2_userauth_agent_callback , 2251 ,dereference failure: invalid pointer
 ssh/userauth2-client.c, ssh2_userauth_free, ssh2_userauth_free , 200 ,dereference failure: invalid pointer
 ssh/userauth2-client.c, ssh2_userauth_gss_packet, ssh2_userauth_gss_packet , 113 ,dereference failure: invalid pointer
 ssh/userauth2-client.c, ssh2_userauth_ki_run_prompts, seat_get_userpass_input , 1426 ,dereference failure: invalid pointer
 ssh/userauth2-client.c, ssh2_userauth_ki_setup_prompts, ssh2_userauth_ki_setup_prompts , 2097 ,dereference failure: invalid pointer
 ssh/userauth2-client.c, ssh2_userauth_ki_write_responses, ssh2_userauth_ki_write_responses , 2211 ,dereference failure: invalid pointer
 ssh/userauth2-client.c, ssh2_userauth_new, ssh2_userauth_new , 158 ,dereference failure: invalid pointer
 ssh/userauth2-client.c, ssh2_userauth_reconfigure, ssh2_userauth_reconfigure , 2539 ,dereference failure: invalid pointer
 ssh/userauth2-client.c, ssh2_userauth_set_transport_layer, ssh2_userauth_set_transport_layer , 191 ,dereference failure: invalid pointer
 ssh/userauth2-client.c, ssh2_userauth_signflags, ssh_keyalg_alternate_ssh_id , 948 ,dereference failure: invalid pointer
 ssh/gssc.c, ssh_gssapi_bind_fns, ssh_gssapi_bind_fns , 265 ,dereference failure: invalid pointer
 ssh/gssc.c, ssh_gssapi_release_cred, ssh_gssapi_release_cred , 216 ,dereference failure: invalid pointer
 ssh/sesschan.c, scp_chan_send, scp_chan_send , 780 ,dereference failure: invalid pointer
 ssh/sesschan.c, scp_chan_send_eof, scp_chan_send_eof , 786 ,dereference failure: invalid pointer
 ssh/sesschan.c, sesschan_change_window_size, backend_size , 824 ,dereference failure: invalid pointer
 ssh/sesschan.c, sesschan_connection_fatal, sshfwd_send_exit_signal , 263 ,dereference failure: invalid pointer
 ssh/sesschan.c, sesschan_run_command, sesschan_run_command , 341 ,dereference failure: invalid pointer
 ssh/sesschan.c, sesschan_run_subsystem, sftpsrv_new , 393 ,dereference failure: invalid pointer
 ssh/sesschan.c, sesschan_seat_eof, sesschan_seat_eof , 656 ,dereference failure: invalid pointer
 ssh/sesschan.c, sesschan_seat_output, sesschan_seat_output , 624 ,dereference failure: invalid pointer
 ssh/sesschan.c, sesschan_send_signal, sesschan_send_signal , 596 ,dereference failure: invalid pointer
 ssh/sesschan.c, sesschan_want_close, sesschan_want_close , 649 ,dereference failure: invalid pointer
 ssh/sesschan.c, sftp_chan_send, sshfwd_write_ext , 240 ,dereference failure: invalid pointer
 ssh/server.c, server_receive, server_receive , 165 ,dereference failure: invalid pointer
 ssh/server.c, server_shutdown_internal, server_shutdown_internal , 427 ,dereference failure: invalid pointer
 ssh/server.c, ssh_get_logctx, ssh_get_logctx , 195 ,dereference failure: invalid pointer
 ssh/server.c, ssh_server_plug, ssh_server_plug , 271 ,dereference failure: invalid pointer
 ssh/server.c, ssh_server_start, server_connect_bpp , 374 ,dereference failure: invalid pointer
 ssh/transport2.c, delay_outgoing_kexinit, delay_outgoing_kexinit , 1201 ,dereference failure: invalid pointer
 ssh/transport2.c, ssh2_transport_confirm_weak_crypto_primitive, seat_confirm_weak_crypto_primitive , 1448 ,dereference failure: invalid pointer
 ssh/transport2.c, ssh2_transport_get_specials, ssh2_transport_get_specials , 2240 ,array bounds violated: array `ssh2_hostkey_algs' upper bound
 ssh/transport2.c, ssh2_transport_gss_update, ssh2_transport_gss_update , 2135 ,dereference failure: invalid pointer
 ssh/transport2.c, ssh2_transport_queued_data_size, ssh2_transport_queued_data_size , 2406 ,dereference failure: invalid pointer
 ssh/transport2.c, ssh2_transport_set_max_data_size, ssh2_transport_set_max_data_size , 2291 ,dereference failure: invalid pointer
 ssh/transport2.c, ssh2_transport_timer, ssh2_transport_gss_update , 2115 ,dereference failure: invalid pointer
 ssh/transport2.c, ssh2_transport_timer_update, ssh2_transport_timer_update , 2000 ,dereference failure: invalid pointer
 ssh/verstring.c, ssh_verstring_get_bugs, ssh_verstring_get_bugs , 635 ,dereference failure: invalid pointer
 ssh/verstring.c, ssh_verstring_get_remote, ssh_verstring_get_remote , 621 ,dereference failure: invalid pointer
 ssh/bpp1.c, ssh1_bpp_format_packet, ssh_cipher_encrypt , 692 ,dereference failure: invalid pointer
 ssh/bpp1.c, ssh1_bpp_new_pktout, ssh1_bpp_new_pktout , 290 ,dereference failure: invalid pointer
 ssh/agentf.c, agentf_new, agentf_new , 178 ,dereference failure: invalid pointer
 ssh/login1-server.c, ssh1_login_server_new, ssh1_login_server_new , 73 ,dereference failure: invalid pointer
 ssh/ssh.c, connect_to_host, connect_to_host , 770 ,dereference failure: invalid pointer
 ssh/ssh.c, ssh_bpp_output_raw_data_callback, ssh_bpp_output_raw_data_callback , 371 ,dereference failure: invalid pointer
 ssh/ssh.c, ssh_cfg_info, ssh_cfg_info , 1241 ,dereference failure: invalid pointer
 ssh/ssh.c, ssh_check_sendok, ssh_check_sendok , 1195 ,dereference failure: invalid pointer
 ssh/ssh.c, ssh_close_warn_text, ssh_close_warn_text , 708 ,dereference failure: invalid pointer
 ssh/ssh.c, ssh_connected, ssh_connected , 1182 ,dereference failure: invalid pointer
 ssh/ssh.c, ssh_description, ssh_description , 728 ,dereference failure: invalid pointer
 ssh/ssh.c, ssh_fallback_cmd, ssh_fallback_cmd , 1257 ,dereference failure: invalid pointer
 ssh/ssh.c, ssh_get_seat, ssh_get_seat , 740 ,dereference failure: invalid pointer
 ssh/ssh.c, ssh_got_exitcode, ssh_got_exitcode , 1221 ,dereference failure: invalid pointer
 ssh/ssh.c, ssh_got_fallback_cmd, ssh_got_fallback_cmd , 1262 ,dereference failure: invalid pointer
 ssh/ssh.c, ssh_hostport_setup, ssh_hostport_setup , 666 ,dereference failure: invalid pointer
